Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
wept,groan,24,41,1
groan,crawl,41,23,1
crawl,fire,23,253,1
ceremony,put,51,1071,1
whole,happiness,889,129,1
whole,smoulder,889,4,1
happiness,smoulder,129,4,1
smoulder,look,4,2970,1
look,quick,2970,46,1
gania,bear,378,205,1
unexpected,trial,101,84,1
trial,crowd,84,230,1
part,side,524,427,1
philipovna,pace,251,145,1
stand,fire,1039,253,3
fire,wait,253,639,1
hold,glove,550,24,1
glove,hat,24,217,1
hand,speechless,1662,9,1
speechless,motionless,9,38,1
motionless,arm,38,291,1
arm,eye,291,1211,1
fold,fix,34,159,1
fix,fire,159,253,1
meaningless,play,5,288,1
birth,soul,37,341,1
second,become,304,598,1
second,evident,304,96,1
intend,rescue,156,11,1
rescue,money,11,993,1
money,hey,993,24,1
hey,look,24,2970,1
burn,minute,110,677,1
fire,choke,253,21,1
choke,couple,21,110,1
couple,smoulder,110,4,1
couple,piece,110,159,1
smoulder,piece,4,159,1
smoulder,wood,4,48,1
wood,die,48,426,1
moment,packet,1301,31,1
packet,throw,31,329,1
little,tongue,1465,100,1
little,fire,1465,253,1
begin,lick,1745,7,1
lick,paper,7,240,1
gather,courage,58,22,1
gather,mount,58,41,1
courage,mount,22,41,1
mount,side,41,427,1
side,parcel,427,14,1
parcel,creep,14,33,1
whole,burst,889,159,1
burst,flame,159,25,1
exclamation,woe,63,10,1
woe,horror,10,95,1
redouble,nastasia,14,417,1
philipovna,lament,251,9,1
lebedeff,strain,375,35,2
strain,fireplace,35,2,1
fireplace,rogojin,2,394,1
rogojin,drag,394,80,1
whole,rogojin,889,394,2
rapturous,gaze,1,289,1
rapturous,ecstasy,1,61,1
gaze,ecstasy,289,61,1
nastasia,stand,417,1039,1
seventh,heaven,5,201,2
seventh,delight,5,163,1
heaven,delight,201,163,2
minute,throw,677,329,1
throw,remark,329,218,1
remark,anyone,218,277,1
blackguard,eh,22,149,1
beside,ecstasy,231,61,1
ecstasy,prince,61,1984,1
prince,watch,1984,300,4
whole,silent,889,291,1
scene,silent,179,291,1
silent,deject,291,12,1
pleasure,devil,121,160,1
devil,thing,160,1295,1
tempest,despair,9,172,1
burning,cry,24,1704,1
cry,throng,1704,15,1
throng,nearer,15,40,2
nearer,fire,40,253,1
fire,excitement,253,159,1
excitement,gania,159,378,1
quick,shriek,46,63,1
shriek,ferdishenko,63,95,1
ferdishenko,rush,95,282,1
gania,try,378,630,1
try,drag,630,80,1
fire,sleeve,253,18,1
burn,fast,110,61,1
fast,oh,61,1118,1
gania,hurl,378,3,1
gania,ferdishenko,378,95,1
hurl,ferdishenko,3,95,1
sharp,round,49,493,3
money,burning,993,24,1
lebedeff,lament,375,9,1
lament,burn,9,110,1
burn,nothing,110,1567,1
nothing,shout,1567,407,1
water,cry,182,1704,1
fish,packet,36,31,1
whole,outer,889,14,1
outer,cover,14,153,1
outer,burn,14,110,1
cover,burn,153,110,1
evident,content,96,35,1
content,touch,35,179,1
touch,packet,179,31,1
packet,wrap,31,49,1
wrap,threefold,49,1,1
threefold,newspaper,1,35,1
safe,breathe,24,45,1
dirty,thousand,68,614,1
little,thousand,1465,614,1
lebedeff,relieve,375,38,1
little,harm,1465,62,1
nastasia,place,417,704,1
philipovna,place,251,704,1
place,packet,704,31,1
packet,side,31,427,1
side,gania,427,378,1
great,thirst,1202,43,1
thirst,money,43,993,1
money,gania,993,378,1
conscious,action,92,157,1
action,recompense,157,3,1
lie,beside,568,231,1
rogojin,goodbye,394,8,1
goodbye,prince,8,1984,1
life,goodbye,1043,8,1
goodbye,afanasy,8,34,1
goodbye,ivanovitch,8,82,1
rogojin,gang,394,6,1
gang,leader,6,11,1
leader,nastasia,11,417,1
leader,philipovna,11,251,1
shout,whistle,407,31,2
hall,servant,61,214,1
hand,fur,1662,14,1
fur,martha,14,22,1
cloak,martha,30,22,1
martha,cook,22,43,1
kitchen,nastasia,66,417,1
kitchen,kiss,66,308,1
nastasia,kiss,417,308,2
kiss,round,308,493,1
world,katia,429,14,1
afanasy,anyhow,34,18,1
ivanovitch,anyhow,82,18,1
prince,hurry,1984,192,1
front,gate,97,120,1
gate,party,120,145,1
bell,merry,88,44,1
tinkle,merry,7,44,1
tinkle,accompaniment,7,3,1
merry,accompaniment,44,3,1
general,caught,935,18,1
stair,prince,129,1984,1
arm,recollect,291,61,1
recollect,drop,61,255,1
drop,prince,255,1984,1
prince,glance,1984,252,5
free,rush,142,282,1
order,ekaterinhof,367,4,1
ekaterinhof,start,4,214,1
start,pursuit,214,14,1
pursuit,troika,14,15,1
general,fine,935,120,1
fine,grey,120,40,1
fine,drag,120,80,1
grey,drag,40,80,1
horse,drag,133,80,1
horse,worthy,133,57,1
drag,worthy,80,57,1
drag,home,80,469,2
worthy,home,57,469,1
new,calculation,511,23,1
hope,calculation,240,23,1
pearl,pocket,18,235,1
thought,idea,549,798,2
image,nastasia,60,417,1
image,philipovna,60,251,1
woman,mad,1047,199,3
mad,mad,199,199,3
nastasia,guest,417,136,1
guest,walk,136,563,1
walk,distance,563,96,1
distance,indulge,96,25,1
high,sentiment,285,29,1
similar,nature,20,225,1
rip,stomach,2,13,1
open,enemy,682,87,1
possible,satisfaction,290,80,1
necessary,satisfaction,138,80,1
necessary,revenge,138,53,1
satisfaction,revenge,80,53,2
strange,character,548,219,1
character,world,219,429,1
world,sir,429,251,1
remarkable,comparison,76,24,1
observe,dear,415,480,1
dear,ptitsin,480,93,1
quality,woman,33,1047,1
speak,bedlam,1198,3,1
tempt,cry,28,1704,1
woman,anyone,1047,277,1
anyone,reason,277,479,1
forget,reason,458,479,1
reason,everything,479,811,1
moujik,rogojin,4,394,1
rogojin,saw,394,589,1
saw,bring,589,817,1
rouble,course,543,1125,2
lack,colour,54,40,1
colour,originality,40,19,1
originality,god,19,803,1
character,combine,219,11,1
combine,beauty,11,124,1
spite,effort,337,97,1
effort,spite,97,337,1
spite,education,337,80,1
gift,waste,38,71,1
uncut,diamond,2,27,1
afanasy,heave,34,14,1
ivanovitch,heave,82,14,1
ivanovitch,deep,82,122,1
deep,part,122,524,1
sigh,part,70,524,1
sigh,ii,70,56,1
conclusion,nastasia,113,417,1
conclusion,philipovna,113,251,1
philipovna,birthday,251,23,1
conclude,part,105,524,1
story,muishkin,386,129,1
connect,receipt,35,12,1
unexpected,fortune,101,92,1
movement,moscow,93,205,1
absence,petersburg,42,323,1
interested,destiny,90,37,1
able,pick,217,115,1
little,news,1465,135,2
true,rumour,475,60,1
certain,rumour,460,60,1
certain,reach,460,258,1
reach,friend,258,606,1
strange,rare,548,27,1
course,epanchin,1125,204,2
course,family,1125,388,1
interested,movement,90,93,1
time,bid,2625,39,1
farewell,departure,43,63,1
family,nothing,388,1567,1
nothing,circumstance,1567,195,1
circumstance,fact,195,885,2
thing,mention,1295,176,1
mention,prince,176,1984,3
prince,name,1984,335,6
name,epanchin,335,204,1
epanchin,household,204,46,5
commencement,period,2,49,1
period,announce,49,103,1
mistake,prince,159,1984,1
passage,arm,114,291,1
careful,future,57,181,1
impossible,remark,241,218,1
avoid,remark,111,218,1
sense,oppression,168,4,1
oppression,household,4,46,1
household,something,46,1444,1
unspoken,felt,2,657,1
felt,strain,657,35,1
something,strain,1444,35,1
family,wear,388,214,1
busy,family,56,388,1
family,saw,388,589,1
girl,nothing,465,1567,1
proud,damsel,139,3,2
word,occasion,1439,170,1
need,talk,499,1065,1
talk,rule,1065,85,1
rule,fact,85,885,1
plain,outsider,48,17,1
considerable,impression,57,178,1
impression,family,178,388,1
family,spite,388,337,1
course,analyze,1125,9,1
analyze,impression,9,178,1
impression,prove,178,161,1
little,rumour,1465,60,1
rumour,town,60,549,2
spread,become,39,598,1
town,become,549,598,1
maze,uncertainty,5,19,1
foolish,prince,87,1984,1
gigantic,fortune,5,92,1
marry,ballet,368,4,2
french,ballet,83,4,1
french,dancer,83,4,1
ballet,dancer,4,4,2
enormous,fortune,18,92,1
enormous,marry,18,368,1
fortune,marry,92,368,1
great,ballet,1202,4,1
great,dancer,1202,4,1
wed,drunken,6,90,1
young,burn,776,110,1
fool,burn,325,110,1
fool,seventy,325,18,1
burn,seventy,110,18,1
burn,thousand,110,614,1
rouble,candle,543,111,1
candle,pure,111,75,1
pure,bravado,75,5,1
rumour,die,60,426,1
certain,contribute,460,6,1
fact,contribute,885,6,1
contribute,instance,6,223,1
rogojin,depart,394,62,1
troop,depart,13,62,1
head,moscow,804,205,1
week,dreadful,199,98,1
dreadful,orgy,98,9,1
orgy,ekaterinhof,9,4,1
ekaterinhof,garden,4,154,1
garden,nastasia,154,417,1
philipovna,present,251,405,1
present,become,405,598,1
orgy,nastasia,9,417,1
orgy,philipovna,9,251,1
philipovna,disappear,251,69,1
trace,moscow,74,205,1
exodus,rogojin,1,394,1
rogojin,band,394,21,1
band,consistent,21,12,1
consistent,report,12,77,1
current,gania,15,378,1
circumstance,contradict,195,29,1
illness,preclude,114,2,1
illness,appearance,114,183,1
preclude,appearance,2,183,1
situation,public,31,161,1
company,epanchin,150,204,1
epanchin,direction,204,73,1
depressed,varvara,11,474,1
depressed,ardalionovna,11,23,1
varvara,marry,474,368,1
varvara,ptitsin,474,93,3
ardalionovna,marry,23,368,2
ardalionovna,ptitsin,23,93,4
marry,ptitsin,368,93,2
marry,winter,368,34,1
ptitsin,winter,93,34,1
gania,retirement,378,3,1
retirement,business,3,320,1
ultimate,cause,7,243,2
cause,marriage,243,163,1
unable,support,127,61,2
require,help,42,383,1
gania,longer,378,89,1
longer,mention,89,176,1
mention,epanchin,176,204,1
circumstance,connection,195,58,1
connection,fatal,58,67,1
fatal,nastasia,67,417,1
house,become,888,598,1
day,fact,1711,885,1
await,prince,80,1984,3
prince,return,1984,331,5
return,ekaterinhof,331,4,1
ekaterinhof,impatience,4,88,1
latter,arrival,312,81,1
morning,gania,497,378,1
insist,prince,134,1984,2
return,nastasia,331,417,1
return,philipovna,331,251,1
nastasia,delay,417,40,1
philipovna,delay,251,40,1
gania,prince,378,1984,1
enter,prince,276,1984,1
condition,despair,163,172,1
despair,misery,172,45,1
term,cordial,70,14,1
term,friendship,70,61,1
cordial,friendship,14,61,1
episode,nastasia,33,417,2
episode,philipovna,33,251,1
gania,concern,378,105,1
suppose,news,347,135,1
frequent,visitor,19,232,3
visitor,epanchin,232,204,1
mother,surprise,762,347,1
varvara,fit,474,217,1
plenty,pride,45,127,1
pride,spite,127,337,1
act,seek,191,114,1
seek,intimacy,114,12,1
show,brother,660,548,1
brother,door,548,750,1
girl,acquaint,465,16,1
acquaint,childhood,16,69,1
way,lizabetha,1198,185,1
way,prokofievna,1198,177,1
prokofievna,dislike,177,70,1
dislike,varvara,70,474,1
respect,mother,257,762,2
sudden,intimacy,239,12,1
intimacy,put,12,1071,1
general,contrariness,935,1,1
new,oppose,511,34,1
way,oppose,1198,34,1
varvara,continue,474,234,1
continue,visit,234,290,2
visit,month,290,356,1
month,muishkin,356,129,1
muishkin,departure,129,63,1
departure,epanchin,63,204,1
epanchin,receive,204,349,1
epanchin,letter,204,544,1
divulge,content,2,35,1
former,become,104,598,2
former,affectionate,104,8,1
become,affectionate,598,8,1
affectionate,extreme,8,100,1
sort,confession,699,85,1
manage,quarrel,96,135,1
good,news,1595,135,1
last,resolve,1586,60,1
last,speak,1586,1198,2
resolve,speak,60,1198,1
hear,princess,1132,54,1
friend,hunt,606,17,1
call,person,660,382,1
princess,receive,54,349,1
several,house,212,888,1
good,house,1595,888,1
house,girl,888,465,1
mother,conceal,762,123,1
large,piece,201,159,1
piece,letter,159,544,1
become,mention,598,176,1
possible,mention,290,176,1
epanchin,surprise,204,347,4
surprise,effect,347,117,1
effect,news,117,135,1
prince,favour,1984,54,1
favour,protection,54,9,1
powerful,lady,30,681,1
lady,princess,681,54,1
general,time,935,2625,1
time,show,2625,660,3
interest,subject,272,227,1
subject,admit,227,224,1
arrangement,moscow,41,205,1
moscow,careful,205,57,1
prince,business,1984,320,1
undoubted,heir,7,8,1
heir,fortune,8,92,1
fortune,turn,92,1279,2
fortune,prove,92,161,1
report,estate,77,54,1
estate,encumber,54,1,1
encumber,debt,1,67,1
debt,creditor,67,7,1
debt,turn,67,1279,1
creditor,turn,7,1279,1
prince,spite,1984,337,1
spite,advice,337,55,1
advice,entreaty,55,23,1
entreaty,insist,23,134,1
insist,manage,134,96,1
manage,matter,96,609,1
course,meant,1125,49,3
course,satisfy,1125,87,1
meant,satisfy,49,87,1
meant,everybody,49,85,1
satisfy,everybody,87,85,1
satisfy,round,87,493,1
everybody,round,85,493,1
round,half,493,387,1
half,claim,387,43,1
claim,fraudulent,43,1,1
fraudulent,epanchin,1,204,1
epanchin,confirm,204,50,1
princess,write,54,602,1
much,effect,1227,117,1
cure,fool,41,325,1
particular,fool,98,325,1
observe,wife,415,408,1
affectionate,aglaya,8,480,1
agreeable,state,42,248,1
agreeable,affair,42,175,1
affair,change,175,330,1
ice,firm,21,53,1
nastasia,flee,417,11,1
philipovna,flee,251,11,1
flee,moscow,11,205,1
discover,rogojin,81,394,1
fix,wedding,159,61,2
wedding,fly,61,248,1
interior,russia,2,240,1
affair,hand,175,1662,2
hand,salaskin,1662,8,1
salaskin,disappear,8,69,1
unknown,lizabetha,67,185,1
unknown,prokofievna,67,177,1
lizabetha,receive,185,349,2
lizabetha,confirmatory,185,1,1
prokofievna,receive,177,349,2
prokofievna,confirmatory,177,1,1
prokofievna,news,177,135,1
receive,confirmatory,349,1,1
confirmatory,news,1,135,1
news,princess,135,54,1
princess,ala,54,35,1
ala,month,35,356,1
month,prince,356,1984,2
petersburg,darkness,323,73,1
darkness,mystery,73,76,1
mystery,envelop,76,4,1
epanchin,ice,204,21,1
family,ice,388,21,1
ice,silence,21,305,1
silence,form,305,195,1
news,ptitsin,135,93,1
change,epanchin,330,204,1
household,spring,46,80,1
difficult,forget,138,458,1
course,arrangement,1125,41,1
arrangement,bring,41,817,1
persistence,girl,5,465,1
girl,insist,465,134,1
anxious,marry,181,368,1
conclusion,husband,113,198,1
summer,travel,70,46,1
travel,bear,46,205,1
travel,fruit,46,15,1
bear,fruit,205,15,1
fruit,marriage,15,163,1
marriage,alexandra,163,71,1
alexandra,totski,71,110,1
totski,break,110,397,1
subject,drop,227,255,1
drop,ceremony,255,51,1
ready,cross,327,272,1
gratitude,escape,39,139,1
regret,totski,72,110,1
become,totski,598,110,1
totski,marry,110,368,1
marry,marquise,368,5,1
french,marquise,83,5,1
brittany,oh,1,1118,1
depart,summer,62,70,1
occur,change,93,330,1
change,plan,330,151,1
journey,put,64,1071,2
general,spouse,935,7,2
certain,prince,460,1984,2
moscow,eminent,205,10,1
active,person,28,382,1
public,notice,161,475,1
young,concern,776,105,2
prince,concern,1984,105,2
civil,department,26,20,2
attend,connect,26,35,1
matter,connect,609,35,1
local,government,36,77,2
local,provincial,36,29,1
government,provincial,77,29,1
government,town,77,549,1
several,society,212,245,1
important,society,191,245,1
scientific,society,17,245,1
excellent,family,73,388,1
solid,mean,15,1062,1
age,prince,157,1984,1
family,adelaida,388,83,2
second,girl,304,465,1
spring,propose,80,57,1
wife,delight,408,163,1
delight,journey,163,64,1
wedding,fix,61,159,3
day,distant,1711,40,1
distant,trip,40,11,1
introduce,distant,77,40,1
introduce,relation,77,169,1
family,evgenie,388,227,1
evgenie,pavlovitch,227,461,158
age,conquest,157,13,1
conquest,lady,13,681,1
moscow,proverbial,205,3,1
young,sooner,776,61,1
gentleman,sooner,637,61,1
gentleman,set,637,420,1
sooner,set,61,420,2
sooner,eye,61,1211,2
aglaya,become,480,598,2
general,discover,935,81,1
discover,past,81,187,1
past,reputation,187,46,1
hint,drop,103,255,2
parent,nothing,53,1567,1
event,aglaya,185,480,1
different,opinion,259,251,1
second,appearance,304,183,1
appearance,hero,183,46,1
hero,scene,46,179,1
time,judge,2625,174,1
poor,prince,422,1984,9
poor,muishkin,422,129,2
forget,petersburg,458,323,1
fact,conclude,885,105,1
conclude,preface,105,9,1
preface,ivolgin,9,49,1
departure,continue,63,234,1
continue,life,234,1043,1
old,life,1356,1043,1
school,look,100,2970,1
father,help,1140,383,1
friend,hippolyte,606,213,3
hippolyte,lodger,213,41,1
lodger,disappear,41,69,1
event,nastasia,185,417,2
event,philipovna,185,251,2
prince,moscow,1984,205,1
latter,wedding,312,61,1
general,house,935,888,1
house,debtor,888,7,1
prison,reason,106,479,1
reason,iou,479,9,1
certain,iou,460,9,1
captain,widow,258,92,5
widow,impression,92,178,1
unkind,action,2,157,1
unkind,surprise,2,347,1
action,surprise,157,347,1
much,ardalion,1227,16,1
surprise,ardalion,347,16,1
surprise,alexandrovitch,347,55,1
poor,ardalion,422,16,1
poor,alexandrovitch,422,55,1
alexandrovitch,victim,55,46,1
unbounded,trust,13,101,1
trust,nobility,101,23,1
nobility,human,23,100,1
hand,dream,1662,348,1
source,future,26,181,1
future,trouble,181,212,1
trouble,event,212,185,1
mistake,trust,159,101,1
trust,anyone,101,277,1
confidence,man,51,2546,1
cry,bitter,1704,70,1
cry,tone,1704,196,1
bitter,tone,70,196,1
new,prison,511,106,1
friend,prison,606,106,1
prison,recount,106,7,1
favourite,story,17,386,1
resuscitate,soldier,2,53,1
whole,accommodate,889,5,1
new,ptitsin,511,93,1
position,ptitsin,283,93,1
ptitsin,declare,93,226,1
place,gania,704,378,1
person,deplore,382,4,1
deplore,fate,4,87,1
fate,nina,87,93,1
weep,bitter,138,70,1
surprise,household,347,46,1
feeble,health,24,64,2
marriage,sister,163,314,1
sister,boy,314,461,1
boy,possess,461,69,1
freedom,relation,94,169,1
relation,saw,169,589,1
sleep,home,222,469,3
moreover,frequent,85,19,1
visitor,debtor,232,7,1
accompany,mother,74,762,1
subject,frequent,227,19,1
frequent,absence,19,42,1
whole,surprise,889,347,1
household,surprise,46,347,1
surprise,gania,347,378,1
gania,spite,378,337,1
spite,depression,337,20,1
term,brother,70,548,1
new,gania,511,378,1
gania,wont,378,3,1
wont,look,3,2970,1
pull,ear,250,114,1
wild,irritation,93,50,1
irritation,seem,50,1349,1
seem,gania,1349,378,1
need,brother,499,548,1
part,felt,524,657,1
return,thousand,331,614,1
rouble,offer,543,181,1
philipovna,month,251,356,1
month,departure,356,63,1
departure,prince,63,1984,1
prince,ivolgin,1984,49,1
ivolgin,family,49,388,1
ivolgin,discover,49,81,1
family,discover,388,81,2
term,daughter,70,243,1
daughter,heard,243,175,1
little,family,1465,388,2
little,grow,1465,343,1
family,grow,388,343,1
family,fond,388,155,1
disdain,receive,25,349,1
grow,please,343,294,1
candid,flatterer,26,3,1
true,description,475,21,1
book,mistress,232,64,1
useful,day,21,1711,1
lizabetha,quarrel,185,135,1
prokofievna,quarrel,177,135,1
discussion,burn,31,110,1
burn,subject,110,227,1
subject,tell,227,2482,1
madame,send,247,591,1
epanchin,send,204,591,1
epanchin,servant,204,214,1
servant,note,214,456,1
family,grace,388,26,1
boy,day,461,1711,1
proud,maiden,139,9,1
proud,surprise,139,347,1
maiden,surprise,9,347,1
advantage,momentary,94,14,1
momentary,hand,14,1662,1
letter,remark,544,218,1
order,deliver,367,26,1
aglaya,break,480,397,1
aglaya,seal,480,30,1
seal,read,30,561,1
irresistible,remind,27,74,1
desire,remind,235,74,1
time,need,2625,499,3
mind,eye,851,1211,2
brother,pr,548,2,1
short,note,273,456,1
aglaya,blush,480,115,8
describe,thought,157,549,1
end,hide,622,217,1
lip,day,260,1711,1
large,book,201,232,2
paper,want,240,1315,1
notice,name,475,335,1
name,book,335,232,1
letter,sister,544,314,1
chosen,correspondent,9,3,1
correspondent,prince,3,1984,1
determine,ask,74,1621,2
exaggerated,show,20,660,1
exaggerated,carelessness,20,13,1
show,carelessness,660,13,1
carelessness,inform,13,124,1
prince,permanent,1984,9,1
permanent,address,9,262,1
address,latter,262,312,1
latter,town,312,549,1
service,prince,186,1984,1
commission,perform,36,31,1
arrive,aglaya,216,480,1
letter,aglaya,544,480,5
aglaya,note,480,456,2
note,read,456,561,1
please,kind,294,278,1
letter,ivanovna,544,635,1
seem,trust,1349,101,1
absurd,trust,109,101,1
return,note,331,456,1
note,walk,456,563,1
expression,contempt,318,125,1
borrow,gania,45,378,1
green,tie,70,79,2
tie,occasion,79,170,1
order,impress,367,56,1
deeply,mortify,51,11,1
deeply,ii,51,56,1
mortify,ii,11,56,1
whole,weather,889,13,1
week,weather,199,13,1
weather,petersburg,13,323,1
petersburg,magnificent,323,34,1
luxurious,pavlofsk,8,68,1
fashionable,summer,24,70,1
fashionable,resort,24,10,1
summer,resort,70,10,1
summer,st,70,2,1
resort,st,10,2,1
st,petersburg,2,323,2
spot,epanchin,126,204,1
spot,determine,126,74,1
epanchin,proceed,204,54,1
determine,proceed,74,54,1
proceed,delay,54,40,1
family,town,388,549,1
removal,pavlofsk,1,68,1
pavlofsk,prince,68,1984,1
pavlofsk,muishkin,68,129,1
petersburg,morning,323,497,2
crowd,meet,230,508,1
meet,train,508,105,1
train,endeavour,105,17,1
nothing,guide,1567,20,1
disagreeable,remain,20,302,1
impression,remain,178,302,1
prince,sad,1984,47,2
preoccupy,cab,16,19,1
small,hotel,185,87,4
bad,hotel,376,87,1
hotel,litaynaya,87,5,1
engage,couple,60,110,1
couple,room,110,1129,1
furnish,wash,25,48,1
wash,change,48,330,1
anxious,waste,181,71,1
anyone,saw,277,589,1
petersburg,judge,323,174,1
exterior,concern,4,105,1
anyone,incline,277,18,1
anyone,mockery,277,24,1
incline,mockery,18,24,1
prince,cab,1984,19,1
cab,drove,19,5,1
drove,street,5,297,1
street,nativity,297,2,1
discover,house,81,888,1
